Timestamp,Orientation,Inclination,Time_of_day,Date
607418293.03,-164.99,103.77,00:18:13,
607418295.03,-165.14,103.69,00:18:15,
607418297.03,-165.04,103.74,00:18:17,
607418299.03,-165.00,103.69,00:18:19,
607418301.03,-164.97,103.77,00:18:21,
607418303.03,-165.03,103.74,00:18:23,
607418305.03,-165.00,103.79,00:18:25,
607418307.03,-165.01,103.74,00:18:27,
607418309.03,-165.10,103.79,00:18:29,
607418311.03,-164.91,103.83,00:18:31,
607418313.03,-165.02,103.67,00:18:33,
607418315.03,-165.00,103.78,00:18:35,
607418317.03,-165.04,103.65,00:18:37,
607418319.03,-165.02,103.80,00:18:39,
607418321.03,-165.14,103.71,00:18:41,
607418323.03,-164.93,103.74,00:18:43,
607418325.03,-165.01,103.67,00:18:45,
607418327.03,-165.02,103.71,00:18:47,
607418329.03,-164.99,103.67,00:18:49,
607418331.03,-165.15,103.71,00:18:51,
607418333.03,-164.99,103.78,00:18:53,
607418335.03,-165.03,103.68,00:18:55,
607418337.03,-165.07,103.80,00:18:57,
607418339.03,-164.97,103.62,00:18:59,
607418341.03,-165.10,103.84,00:19:01,2020-04-01
607418343.03,-165.02,103.61,00:19:03,
607418345.03,-165.03,103.75,00:19:05,
607418347.03,-165.04,103.67,00:19:07,
607418349.03,-165.01,103.75,00:19:09,
607418351.03,-165.11,103.62,00:19:11,
607418353.03,-165.11,103.79,00:19:13,
607418355.03,-165.05,103.66,00:19:15,
607418357.03,-165.02,103.74,00:19:17,
607418359.03,-165.01,103.72,00:19:19,
607418361.03,-165.04,103.67,00:19:21,
607418363.03,-164.98,103.80,00:19:23,
607418365.03,-165.10,103.63,00:19:25,
607418367.03,-164.94,103.75,00:19:27,
607418369.03,-165.38,103.81,00:19:29,
607418371.03,-165.14,103.73,00:19:31,
607418373.03,-165.04,103.79,00:19:33,
607418375.03,-164.97,103.75,00:19:35,
607418377.03,-165.02,103.83,00:19:37,
607418379.03,-165.11,103.73,00:19:39,
607418381.03,-165.07,103.71,00:19:41,
607418383.03,-164.97,103.63,00:19:43,
607418385.03,-165.04,103.67,00:19:45,
607418387.03,-165.00,103.73,00:19:47,
607418389.03,-165.04,103.56,00:19:49,
607418391.03,-165.08,103.79,00:19:51,
607418393.03,-165.03,103.75,00:19:53,
607418395.03,-164.99,103.76,00:19:55,
607418397.03,-165.06,103.76,00:19:57,
607418399.03,-165.02,103.64,00:19:59,
607418401.03,-165.00,103.78,00:20:01,2020-04-01
607418403.03,-165.36,103.85,00:20:03,
607418405.03,-164.99,103.65,00:20:05,
607418407.03,-165.10,103.64,00:20:07,
607418409.03,-164.77,103.65,00:20:09,
607418411.03,-165.03,103.74,00:20:11,
607418413.03,-165.02,103.63,00:20:13,
607418415.03,-165.00,103.76,00:20:15,
607418417.03,-165.05,103.68,00:20:17,
607418419.03,-165.07,103.75,00:20:19,
607418421.03,-165.36,103.87,00:20:21,
607418423.03,-165.06,103.73,00:20:23,
607418425.03,-165.03,103.70,00:20:25,
607418427.03,-165.10,103.72,00:20:27,
607418429.03,-165.08,103.61,00:20:29,
607418431.03,-165.07,103.59,00:20:31,
607418433.03,-165.00,103.84,00:20:33,
607418435.03,-164.98,103.74,00:20:35,
607418437.03,-165.02,103.80,00:20:37,
607418439.03,-165.01,103.76,00:20:39,
607418441.03,-165.02,103.79,00:20:41,
607418443.03,-165.01,103.73,00:20:43,
607418445.03,-165.01,103.77,00:20:45,
607418447.03,-164.97,103.71,00:20:47,
607418449.03,-164.99,103.76,00:20:49,
607418451.03,-165.02,103.73,00:20:51,
607418453.03,-164.97,103.66,00:20:53,
607418455.03,-165.08,103.73,00:20:55,
607418457.03,-165.13,103.63,00:20:57,
607418459.03,-164.95,103.76,00:20:59,
607418461.03,-165.04,103.67,00:21:01,2020-04-01
607418463.03,-165.00,103.76,00:21:03,
607418465.03,-165.03,103.69,00:21:05,
607418467.03,-165.02,103.71,00:21:07,
607418469.03,-164.92,103.68,00:21:09,
607418471.03,-165.05,103.69,00:21:11,
607418473.03,-165.01,103.76,00:21:13,
607418475.03,-165.11,103.72,00:21:15,
607418477.03,-164.98,103.71,00:21:17,
607418479.03,-165.14,103.70,00:21:19,
607418481.03,-165.07,103.70,00:21:21,
607418483.03,-165.00,103.65,00:21:23,
607418485.03,-165.00,103.69,00:21:25,
607418487.03,-165.04,103.70,00:21:27,
607418489.03,-165.05,103.65,00:21:29,
607418491.03,-164.93,103.74,00:21:31,
607418493.03,-165.11,103.63,00:21:33,
607418495.03,-164.98,103.62,00:21:35,
607418497.03,-165.02,103.65,00:21:37,
607418499.03,-164.97,103.83,00:21:39,
607418501.03,-165.00,103.73,00:21:41,
607418503.03,-165.01,103.81,00:21:43,
607418505.03,-165.00,103.77,00:21:45,
607418507.03,-165.08,103.62,00:21:47,
607418509.03,-165.00,103.67,00:21:49,
607418511.03,-165.02,103.56,00:21:51,
607418513.03,-164.98,103.60,00:21:53,
607418515.02,-165.07,103.58,00:21:55,
607418517.03,-165.02,103.65,00:21:57,
607418519.02,-165.08,103.77,00:21:59,
607418521.02,-165.08,103.80,00:22:01,2020-04-01
607418523.02,-165.26,103.79,00:22:03,
607418525.02,-164.95,103.63,00:22:05,
607418527.02,-165.12,103.67,00:22:07,
607418529.02,-165.10,103.74,00:22:09,
607418531.02,-165.12,103.70,00:22:11,
607418533.02,-165.10,103.69,00:22:13,
607418535.02,-165.14,103.69,00:22:15,
607418537.02,-165.01,103.71,00:22:17,
607418539.02,-164.89,103.51,00:22:19,
607418541.02,-164.84,103.55,00:22:21,
607418543.02,-164.86,103.76,00:22:23,
607418545.02,-165.02,103.58,00:22:25,
607418547.02,-165.00,103.68,00:22:27,
607418549.02,-165.04,103.66,00:22:29,
607418551.02,-164.99,103.66,00:22:31,
607418553.02,-165.05,103.75,00:22:33,
607418555.02,-165.13,103.69,00:22:35,
607418557.02,-164.96,103.74,00:22:37,
607418559.02,-165.02,103.71,00:22:39,
607418561.02,-164.99,103.70,00:22:41,
607418563.02,-165.04,103.75,00:22:43,
607418565.02,-165.03,103.71,00:22:45,
607418567.02,-165.11,103.75,00:22:47,
607418569.02,-164.94,103.72,00:22:49,
607418571.02,-165.02,103.74,00:22:51,
607418573.02,-164.99,103.55,00:22:53,
607418575.02,-164.97,103.85,00:22:55,
607418577.02,-165.08,103.69,00:22:57,
607418579.02,-165.06,103.76,00:22:59,
607418581.02,-165.05,103.67,00:23:01,2020-04-01
607418583.02,-165.02,103.72,00:23:03,
607418585.02,-164.87,103.70,00:23:05,
607418587.02,-164.98,103.79,00:23:07,
607418589.02,-165.02,103.56,00:23:09,
607418591.02,-165.01,103.73,00:23:11,
607418593.02,-165.05,103.64,00:23:13,
607418595.02,-165.08,103.66,00:23:15,
607418597.02,-164.99,103.64,00:23:17,
607418599.02,-164.97,103.68,00:23:19,
607418601.02,-164.98,103.64,00:23:21,
607418603.02,-165.02,103.69,00:23:23,
607418605.02,-164.96,103.66,00:23:25,
607418607.02,-164.96,103.69,00:23:27,
607418609.02,-164.96,103.68,00:23:29,
607418611.02,-164.99,103.79,00:23:31,
607418613.02,-164.98,103.62,00:23:33,
607418615.02,-165.01,103.57,00:23:35,
607418617.02,-164.92,103.69,00:23:37,
607418619.02,-165.06,103.67,00:23:39,
607418621.02,-164.99,103.69,00:23:41,
607418623.02,-165.00,103.66,00:23:43,
607418625.02,-165.01,103.68,00:23:45,
607418627.02,-165.06,103.69,00:23:47,
607418629.02,-165.01,103.64,00:23:49,
607418631.02,-164.95,103.71,00:23:51,
607418633.02,-165.04,103.61,00:23:53,
607418635.02,-165.04,103.66,00:23:55,
607418637.02,-164.85,103.57,00:23:57,
607418639.02,-164.96,103.66,00:23:59,
607418641.02,-165.07,103.70,00:24:01,2020-04-01
607418643.02,-165.06,103.58,00:24:03,
607418645.02,-164.96,103.55,00:24:05,
607418647.02,-164.98,103.56,00:24:07,
607418649.02,-165.06,103.69,00:24:09,
607418651.02,-165.04,103.68,00:24:11,
607418653.02,-164.97,103.69,00:24:13,
607418655.02,-165.01,103.63,00:24:15,
607418657.02,-165.02,103.66,00:24:17,
607418659.02,-165.03,103.67,00:24:19,
607418661.02,-165.08,103.66,00:24:21,
607418663.02,-165.32,103.92,00:24:23,
607418665.02,-165.01,103.59,00:24:25,
607418667.02,-164.97,103.59,00:24:27,
607418669.02,-164.99,103.67,00:24:29,
607418671.02,-164.98,103.59,00:24:31,
607418673.02,-164.97,103.64,00:24:33,
607418675.02,-164.91,103.64,00:24:35,
607418677.02,-165.05,103.67,00:24:37,
607418679.02,-164.97,103.64,00:24:39,
607418681.02,-164.98,103.63,00:24:41,
607418683.01,-164.69,103.65,00:24:43,
607418685.01,-78.05,133.68,00:24:45,
607418687.01,-29.31,95.23,00:24:47,
607418689.01,-23.91,92.71,00:24:49,
607418691.01,-25.11,94.32,00:24:51,
607418693.01,-23.67,92.03,00:24:53,
607418695.01,-24.88,93.98,00:24:55,
607418697.01,-23.40,92.27,00:24:57,
607418699.01,-24.51,93.57,00:24:59,
607418701.01,-23.23,92.13,00:25:01,2020-04-01
607418703.01,-23.51,92.70,00:25:03,
607418705.01,-23.30,92.40,00:25:05,
607418707.01,-23.45,92.53,00:25:07,
607418709.01,-23.22,92.25,00:25:09,
607418711.01,-23.57,92.48,00:25:11,
607418713.01,-23.10,92.35,00:25:13,
607418715.01,-23.75,92.76,00:25:15,
607418717.01,-22.82,92.08,00:25:17,
607418719.01,-24.17,93.37,00:25:19,
607418721.01,-23.13,92.05,00:25:21,
607418723.01,-24.10,93.39,00:25:23,
607418725.01,-23.22,92.24,00:25:25,
607418727.01,-24.34,93.66,00:25:27,
607418729.01,-23.21,92.30,00:25:29,
607418731.01,-23.98,93.24,00:25:31,
607418733.01,-23.12,92.22,00:25:33,
607418735.01,-24.08,93.37,00:25:35,
607418737.01,-23.50,92.66,00:25:37,
607418739.01,-23.50,92.56,00:25:39,
607418741.01,-23.50,92.78,00:25:41,
607418743.01,-23.16,92.23,00:25:43,
607418745.01,-23.60,92.70,00:25:45,
607418747.01,-23.26,92.39,00:25:47,
607418749.01,-23.67,92.95,00:25:49,
607418751.01,-23.12,92.25,00:25:51,
607418753.01,-23.17,92.30,00:25:53,
607418755.01,-22.84,92.03,00:25:55,
607418757.01,-22.92,92.16,00:25:57,
607418759.01,-22.69,91.97,00:25:59,
607418761.01,-23.00,92.08,00:26:01,2020-04-01
607418763.01,-22.97,91.96,00:26:03,
607418765.01,-22.96,91.98,00:26:05,
607418767.01,-22.98,92.16,00:26:07,
607418769.01,-22.94,92.10,00:26:09,
607418771.01,-23.03,92.16,00:26:11,
607418773.01,-22.58,91.86,00:26:13,
607418775.01,-22.96,92.11,00:26:15,
607418777.01,-22.75,91.99,00:26:17,
607418779.01,-22.73,91.85,00:26:19,
607418781.01,-22.85,92.16,00:26:21,
607418783.01,-22.74,92.03,00:26:23,
607418785.01,-22.76,91.83,00:26:25,
607418787.00,-23.05,92.20,00:26:27,
607418789.00,-22.61,91.90,00:26:29,
607418791.00,-22.76,91.93,00:26:31,
607418793.00,-22.80,92.15,00:26:33,
607418795.00,-22.86,91.86,00:26:35,
607418797.00,-22.92,92.15,00:26:37,
607418799.00,-22.78,92.32,00:26:39,
607418801.00,-22.68,92.06,00:26:41,
607418803.00,-22.46,91.94,00:26:43,
607418805.00,-22.69,92.03,00:26:45,
607418807.00,-22.79,92.19,00:26:47,
607418809.00,-22.61,91.91,00:26:49,
607418811.00,-22.81,91.90,00:26:51,
607418813.00,-22.64,91.89,00:26:53,
607418815.00,-22.70,91.74,00:26:55,
607418817.00,-22.99,92.22,00:26:57,
607418819.00,-22.62,91.89,00:26:59,
607418821.00,-22.65,91.87,00:27:01,2020-04-01
607418823.00,-22.89,92.10,00:27:03,
607418825.00,-22.75,91.94,00:27:05,
607418827.00,-22.65,91.57,00:27:07,
607418829.00,-22.73,92.12,00:27:09,
607418831.00,-22.51,91.85,00:27:11,
607418833.00,-22.74,92.04,00:27:13,
607418835.00,-22.68,92.04,00:27:15,
607418837.00,-22.78,91.91,00:27:17,
607418839.00,-22.61,91.95,00:27:19,
607418841.00,-22.65,93.87,00:27:21,
607418843.00,-24.95,94.24,00:27:23,
607418845.00,-26.07,94.78,00:27:25,
607418847.00,-24.32,93.37,00:27:27,
607418849.00,-25.78,94.82,00:27:29,
607418851.00,-24.21,93.30,00:27:31,
607418853.00,-24.98,93.90,00:27:33,
607418855.00,-24.07,93.27,00:27:35,
607418857.00,-23.54,92.96,00:27:37,
607418858.99,-23.69,92.99,00:27:38,
607418860.99,-23.15,92.40,00:27:40,
607418862.99,-23.29,92.79,00:27:42,
607418864.99,-23.24,92.49,00:27:44,
607418866.98,-23.17,92.50,00:27:46,
607418868.98,-22.99,92.44,00:27:48,
607418870.98,-22.78,92.44,00:27:50,
607418872.98,-22.97,92.41,00:27:52,
607418874.98,-24.67,93.71,00:27:54,
607418876.98,-24.54,92.59,00:27:56,
607418878.98,-27.57,97.30,00:27:58,
607418880.97,-61.51,80.95,00:28:00,2020-04-01
607418882.97,-113.54,87.23,00:28:02,
607418884.97,-113.35,87.10,00:28:04,
607418886.97,-113.42,87.09,00:28:06,
607418888.97,-113.54,87.05,00:28:08,
607418890.97,-113.52,87.07,00:28:10,
607418892.97,-113.64,86.99,00:28:12,
607418894.97,-113.65,87.09,00:28:14,
607418896.97,-113.60,87.09,00:28:16,
607418898.97,-113.68,87.05,00:28:18,
607418900.97,-113.72,87.09,00:28:20,
607418902.97,-113.87,87.08,00:28:22,
607418904.97,-113.70,86.91,00:28:24,
607418906.97,-113.95,87.06,00:28:26,
607418908.97,-113.90,87.16,00:28:28,
607418910.97,-113.89,87.12,00:28:30,
607418912.97,-114.00,87.19,00:28:32,
607418914.97,-113.96,87.10,00:28:34,
607418916.97,-114.00,87.13,00:28:36,
607418918.96,-113.89,87.12,00:28:38,
607418920.96,-114.05,87.12,00:28:40,
607418922.96,-113.83,87.14,00:28:42,
607418924.96,-113.92,87.24,00:28:44,
607418926.96,-114.08,87.08,00:28:46,
607418928.96,-114.19,87.19,00:28:48,
607418930.96,-113.99,87.18,00:28:50,
607418932.96,-114.14,87.20,00:28:52,
607418934.96,-114.08,87.19,00:28:54,
607418936.96,-114.12,87.19,00:28:56,
607418938.96,-114.15,87.11,00:28:58,
607418940.96,-114.14,87.17,00:29:00,2020-04-01
607418942.96,-114.05,87.15,00:29:02,
607418944.96,-114.19,87.09,00:29:04,
607418946.96,-114.28,87.20,00:29:06,
607418948.96,-114.24,87.16,00:29:08,
607418950.96,-114.18,87.07,00:29:10,
607418952.96,-114.19,87.16,00:29:12,
607418954.96,-114.19,87.07,00:29:14,
607418956.96,-114.34,87.15,00:29:16,
607418958.96,-114.43,87.04,00:29:18,
607418960.96,-114.14,87.17,00:29:20,
607418962.96,-114.29,87.20,00:29:22,
607418964.96,-114.25,87.12,00:29:24,
607418966.96,-114.35,87.09,00:29:26,
607418968.96,-114.37,87.13,00:29:28,
607418970.96,-114.31,87.16,00:29:30,
607418972.96,-114.30,87.08,00:29:32,
607418974.96,-114.36,87.12,00:29:34,
607418976.96,-114.22,87.05,00:29:36,
607418978.96,-114.35,87.10,00:29:38,
607418980.96,-114.38,87.13,00:29:40,
607418982.96,-114.49,87.14,00:29:42,
607418984.96,-114.26,87.24,00:29:44,
607418986.96,-114.34,87.15,00:29:46,
607418988.96,-114.38,87.14,00:29:48,
607418990.96,-114.31,87.17,00:29:50,
607418992.96,-114.33,87.22,00:29:52,
607418994.96,-114.37,87.18,00:29:54,
607418996.96,-114.38,87.03,00:29:56,
607418998.96,-114.40,87.07,00:29:58,
607419000.96,-114.14,87.06,00:30:00,2020-04-01
607419002.95,-114.46,87.12,00:30:02,
607419004.95,-114.45,87.11,00:30:04,
607419006.95,-114.44,87.07,00:30:06,
607419008.95,-114.42,87.10,00:30:08,
607419010.95,-114.51,87.15,00:30:10,
607419012.95,-114.40,87.17,00:30:12,
607419014.95,-114.37,87.20,00:30:14,
607419016.96,-114.49,87.20,00:30:16,
607419018.96,-114.40,87.15,00:30:18,
607419020.96,-114.50,87.10,00:30:20,
607419022.96,-114.57,87.11,00:30:22,
607419024.96,-114.84,87.22,00:30:24,
607419026.96,-114.32,87.19,00:30:26,
607419028.96,-114.53,87.20,00:30:28,
607419030.96,-114.49,87.14,00:30:30,
607419032.96,-114.65,87.12,00:30:32,
607419034.96,-114.43,87.13,00:30:34,
607419036.96,-114.52,87.13,00:30:36,
607419038.96,-114.46,87.12,00:30:38,
607419040.96,-114.60,87.11,00:30:40,
607419042.96,-114.61,87.09,00:30:42,
607419044.95,-114.60,87.04,00:30:44,
607419046.95,-114.58,87.17,00:30:46,
607419048.96,-114.44,87.17,00:30:48,
607419050.95,-114.36,87.20,00:30:50,
607419052.95,-114.52,87.22,00:30:52,
607419054.96,-114.41,87.11,00:30:54,
607419056.95,-114.48,87.16,00:30:56,
607419058.95,-114.40,87.11,00:30:58,
607419060.95,-114.49,87.06,00:31:00,2020-04-01
607419062.95,-114.47,87.14,00:31:02,
607419064.95,-114.50,87.12,00:31:04,
607419066.95,-114.51,87.14,00:31:06,
607419068.95,-114.47,87.15,00:31:08,
607419070.95,-114.49,87.12,00:31:10,
607419072.95,-114.53,87.15,00:31:12,
607419074.95,-114.58,87.17,00:31:14,
607419076.95,-114.46,87.20,00:31:16,
607419078.95,-114.57,87.09,00:31:18,
607419080.95,-114.49,87.05,00:31:20,
607419082.95,-114.46,87.13,00:31:22,
607419084.95,-114.51,87.18,00:31:24,
607419086.95,-114.67,87.15,00:31:26,
607419088.95,-114.54,87.07,00:31:28,
607419090.95,-114.66,87.15,00:31:30,
607419092.95,-114.63,87.17,00:31:32,
607419094.95,-114.41,87.19,00:31:34,
607419096.95,-114.57,87.11,00:31:36,
607419098.95,-114.61,87.14,00:31:38,
607419100.95,-114.63,87.17,00:31:40,
607419102.95,-114.43,87.12,00:31:42,
607419104.95,-114.52,87.16,00:31:44,
607419106.95,-114.59,87.14,00:31:46,
607419108.95,-114.55,87.14,00:31:48,
607419110.95,-114.66,87.17,00:31:50,
607419112.95,-114.47,87.18,00:31:52,
607419114.95,-114.54,87.03,00:31:54,
607419116.95,-114.68,87.07,00:31:56,
607419118.95,-114.49,87.08,00:31:58,
607419120.95,-114.70,87.10,00:32:00,2020-04-01
607419122.95,-114.54,87.17,00:32:02,
607419124.95,-114.70,87.09,00:32:04,
607419126.95,-114.82,87.01,00:32:06,
607419128.95,-114.62,87.03,00:32:08,
607419130.95,-114.58,87.07,00:32:10,
607419132.95,-114.58,87.20,00:32:12,
607419134.95,-114.72,87.21,00:32:14,
607419136.95,-114.56,87.07,00:32:16,
607419138.95,-114.74,87.12,00:32:18,
607419140.95,-114.62,87.13,00:32:20,
607419142.95,-114.76,87.15,00:32:22,
607419144.95,-114.67,87.17,00:32:24,
607419146.95,-114.75,87.19,00:32:26,
607419148.95,-114.68,87.11,00:32:28,
607419150.95,-114.62,87.09,00:32:30,
607419152.95,-114.77,87.12,00:32:32,
607419154.95,-114.65,87.07,00:32:34,
607419156.95,-114.75,87.11,00:32:36,
607419158.95,-114.61,87.07,00:32:38,
607419160.95,-114.76,87.17,00:32:40,
607419162.95,-114.74,87.08,00:32:42,
607419164.95,-114.63,87.12,00:32:44,
607419166.95,-114.82,87.22,00:32:46,
607419168.95,-114.69,87.08,00:32:48,
607419170.95,-114.66,87.21,00:32:50,
607419172.95,-114.62,87.19,00:32:52,
607419174.95,-114.70,87.14,00:32:54,
607419176.95,-114.62,87.08,00:32:56,
607419178.95,-114.49,87.10,00:32:58,
607419180.95,-114.72,87.05,00:33:00,2020-04-01
607419182.95,-114.72,87.11,00:33:02,
607419184.95,-114.66,87.12,00:33:04,
607419186.95,-114.60,87.17,00:33:06,
607419188.95,-114.71,87.15,00:33:08,
607419190.95,-114.62,87.11,00:33:10,
607419192.95,-114.75,87.07,00:33:12,
607419194.95,-114.67,87.10,00:33:14,
607419196.95,-114.80,87.09,00:33:16,
607419198.95,-114.75,87.08,00:33:18,
607419200.95,-114.76,87.05,00:33:20,
607419202.95,-114.70,87.01,00:33:22,
607419204.95,-114.66,87.08,00:33:24,
607419206.95,-114.75,87.05,00:33:26,
607419208.95,-114.75,87.07,00:33:28,
607419210.95,-114.80,87.13,00:33:30,
607419212.95,-114.62,87.13,00:33:32,
607419214.95,-115.05,87.15,00:33:34,
607419216.95,-114.71,87.25,00:33:36,
607419218.95,-114.93,87.13,00:33:38,
607419220.95,-114.79,87.12,00:33:40,
607419222.95,-114.76,87.12,00:33:42,
607419224.95,-114.80,87.07,00:33:44,
607419226.95,-114.79,87.07,00:33:46,
607419228.94,-115.12,87.06,00:33:48,
607419230.94,-114.64,87.19,00:33:50,
607419232.94,-114.78,87.20,00:33:52,
607419234.94,-114.71,87.10,00:33:54,
607419236.94,-114.70,87.09,00:33:56,
607419238.94,-114.60,87.12,00:33:58,
607419240.94,-114.78,87.06,00:34:00,2020-04-01
607419242.94,-114.73,87.10,00:34:02,
607419244.94,-114.90,87.17,00:34:04,
607419246.94,-114.65,87.12,00:34:06,
607419248.94,-114.76,87.13,00:34:08,
607419250.94,-114.70,87.05,00:34:10,
607419252.94,-114.83,87.17,00:34:12,
607419254.94,-114.71,87.14,00:34:14,
607419256.94,-114.79,87.11,00:34:16,
607419258.94,-114.71,87.09,00:34:18,
607419260.94,-114.85,87.09,00:34:20,
607419262.94,-114.73,87.14,00:34:22,
607419264.94,-114.86,87.10,00:34:24,
607419266.94,-114.73,87.08,00:34:26,
607419268.94,-114.78,87.06,00:34:28,
607419270.94,-114.77,87.09,00:34:30,
607419272.94,-114.83,87.06,00:34:32,
607419274.94,-114.65,87.08,00:34:34,
607419276.94,-114.85,87.05,00:34:36,
607419278.94,-114.84,87.08,00:34:38,
607419280.94,-114.71,87.17,00:34:40,
607419282.94,-114.76,87.09,00:34:42,
607419284.94,-114.82,87.10,00:34:44,
607419286.94,-114.62,87.14,00:34:46,
607419288.94,-114.73,87.13,00:34:48,
607419290.94,-114.77,87.13,00:34:50,
607419292.94,-114.78,87.13,00:34:52,
607419294.94,-114.89,87.10,00:34:54,
607419296.94,-114.76,87.12,00:34:56,
607419298.94,-114.71,87.11,00:34:58,
607419300.94,-114.96,87.03,00:35:00,2020-04-01
607419302.94,-114.82,87.04,00:35:02,
607419304.94,-114.80,87.06,00:35:04,
607419306.94,-114.75,87.18,00:35:06,
607419308.94,-114.91,87.16,00:35:08,
607419310.94,-114.79,87.16,00:35:10,
607419312.94,-114.88,87.05,00:35:12,
607419314.94,-114.76,87.07,00:35:14,
607419316.94,-114.82,87.09,00:35:16,
607419318.94,-114.80,87.09,00:35:18,
607419320.94,-114.95,87.10,00:35:20,
607419322.94,-114.75,87.18,00:35:22,
607419324.94,-114.84,87.06,00:35:24,
607419326.94,-114.72,87.02,00:35:26,
607419328.94,-114.80,87.03,00:35:28,
607419330.94,-114.79,87.16,00:35:30,
607419332.94,-114.82,87.12,00:35:32,
607419334.94,-114.85,87.15,00:35:34,
607419336.94,-114.69,87.11,00:35:36,
607419338.94,-114.81,87.24,00:35:38,
607419340.94,-114.73,87.04,00:35:40,
607419342.94,-114.76,87.16,00:35:42,
607419344.94,-114.83,87.09,00:35:44,
607419346.94,-114.88,87.15,00:35:46,
607419348.94,-114.90,87.20,00:35:48,
607419350.94,-114.99,87.17,00:35:50,
607419352.94,-114.86,87.10,00:35:52,
607419354.94,-114.90,87.11,00:35:54,
607419356.94,-114.94,87.12,00:35:56,
607419358.94,-114.97,87.04,00:35:58,
607419360.94,-114.86,87.20,00:36:00,2020-04-01
607419362.94,-114.96,87.15,00:36:02,
607419364.94,-114.90,87.15,00:36:04,
